Gene	Length in bp	Product	streptococcus_00001	streptococcus_00010	streptococcus_00011	streptococcus_00012	streptococcus_00014	streptococcus_00015	streptococcus_00016	streptococcus_00018	streptococcus_00021	streptococcus_00022	streptococcus_00023	streptococcus_00026	streptococcus_00029	streptococcus_00053	streptococcus_00063	streptococcus_00070	streptococcus_00073	streptococcus_00081	streptococcus_00084	streptococcus_00085	streptococcus_00088	streptococcus_00091	streptococcus_00102	streptococcus_00105	streptococcus_00167	streptococcus_00175	streptococcus_00186	streptococcus_00192	streptococcus_00195	streptococcus_00331	streptococcus_00550	streptococcus_00551	streptococcus_00563	streptococcus_00944	streptococcus_01671	streptococcus_01723	streptococcus_01727	streptococcus_01804	streptococcus_01809	streptococcus_01814	streptococcus_01815	streptococcus_01936	streptococcus_02063	streptococcus_02064	streptococcus_02071	streptococcus_02148	streptococcus_02159	streptococcus_02356	streptococcus_02605	streptococcus_03931	streptococcus_03934	streptococcus_03942	streptococcus_03953	streptococcus_03954	streptococcus_03955	streptococcus_03956	streptococcus_03957	streptococcus_03976	streptococcus_03979	streptococcus_04001	streptococcus_04012	streptococcus_04015	streptococcus_04111	streptococcus_04284	streptococcus_04286	streptococcus_04390	streptococcus_04401	streptococcus_04403	streptococcus_04418	streptococcus_04630	streptococcus_05696	streptococcus_05798	streptococcus_05950	streptococcus_05954	streptococcus_06016	streptococcus_06022	streptococcus_06203	streptococcus_06223	streptococcus_06464	streptococcus_06722	streptococcus_07817	streptococcus_07820	streptococcus_07823	streptococcus_07824	streptococcus_07829	streptococcus_07830	streptococcus_07831	streptococcus_07832	streptococcus_07833	streptococcus_07834	streptococcus_07872	streptococcus_07904	streptococcus_07954	streptococcus_07971	streptococcus_07986	streptococcus_08003	streptococcus_08288	streptococcus_08877	streptococcus_09004	streptococcus_09913	streptococcus_09918	streptococcus_09919	streptococcus_09930	streptococcus_09936	streptococcus_09948	streptococcus_10375	streptococcus_10696	streptococcus_11831	streptococcus_11832	streptococcus_11836	streptococcus_11838	streptococcus_11840	streptococcus_11844	streptococcus_11845	streptococcus_11849	streptococcus_11854	streptococcus_11855	streptococcus_11862	streptococcus_11863	streptococcus_11864	streptococcus_11865	streptococcus_11868	streptococcus_11869	streptococcus_11870	streptococcus_11871	streptococcus_11872	streptococcus_11875	streptococcus_11876	streptococcus_11883	streptococcus_11884	streptococcus_11886	streptococcus_11892	streptococcus_11893	streptococcus_11897	streptococcus_11898	streptococcus_11899	streptococcus_11900	streptococcus_11902	streptococcus_11903	streptococcus_11904	streptococcus_11907	streptococcus_11908	streptococcus_11918	streptococcus_11919	streptococcus_11927	streptococcus_11929	streptococcus_11932	streptococcus_11933	streptococcus_11934	streptococcus_11935	streptococcus_11942	streptococcus_11944	streptococcus_11945	streptococcus_11946	streptococcus_11947	streptococcus_11948	streptococcus_11955	streptococcus_11956	streptococcus_11960	streptococcus_11962	streptococcus_11963	streptococcus_11964	streptococcus_11965	streptococcus_11966	streptococcus_11967	streptococcus_11968	streptococcus_11969	streptococcus_11970	streptococcus_11971	streptococcus_11972	streptococcus_11973	streptococcus_11974	streptococcus_11975	streptococcus_11976	streptococcus_11977	streptococcus_11978	streptococcus_11979	streptococcus_11980	streptococcus_11981	streptococcus_11982	streptococcus_11983	streptococcus_11984	streptococcus_11985
amiA,amiA_1,amiA_2,amiA_3,amiA_4,appA,appA_1,appA_2,dppE,dppE_1,dppE_2,hbpA,mppA,nikA,nikA_1,nikA_2,oppA,oppA_1,oppA_2,oppA_3,sarA,sarA_1,sarA_2,sarA_3,sarA_4,sarA_5,sarA_6	180-2022	Dipeptide-binding protein DppE,Heme-binding protein A,Nickel-binding periplasmic protein,Nickel-binding protein NikA,Oligopeptide-binding protein AmiA,Oligopeptide-binding protein AppA,Oligopeptide-binding protein OppA,Oligopeptide-binding protein SarA,Periplasmic murein peptide-binding protein,hypothetical protein	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
cdr,cdr_1,cdr_2,cdr_3,glpE,glpE_1,glpE_2,glpE_3,glpE_4,moeZ,nox,noxE,npr	108-2472	Coenzyme A disulfide reductase,NADH dehydrogenase-like protein,NADH oxidase,NADH peroxidase,Sulfurtransferase,Thiosulfate sulfurtransferase GlpE,hypothetical protein,putative NADH oxidase,putative adenylyltransferase/sulfurtransferase MoeZ	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
arnC,arnC_1,arnC_2,arnC_3,epsH,epsJ,epsJ_1,epsJ_2,glyD,glyD_1,glyD_2,glyD_3,glyD_4,glyE,glyE_1,glyE_2,glyE_3,glyE_4,glyE_5,glyG,glyG_1,glyG_2,glyG_3,glyG_4,gspA,gtfB_1,gtfB_2,gtfB_3	162-3375	General stress protein A,Glycosyltransferase GlyD,Glycosyltransferase GlyE,Glycosyltransferase GlyG,Putative glycosyltransferase EpsH,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase stabilizing protein GtfB,Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase,hypothetical protein,putative glycosyltransferase EpsJ	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
celB,celB_1,celB_2,gmuC,gmuC_1,gmuC_2,gmuC_3,gmuC_4,lacE,lacE_1,lacE_2,lacE_3,lacE_4,licC,licC_1,licC_2,licC_3,licC_4,licC_5,licC_6	162-2118	Lichenan permease IIC component,PTS system cellobiose-specific EIIC component,PTS system lactose-specific EIICB component,PTS system oligo-beta-mannoside-specific EIIC component,hypothetical protein	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
amyA,amyB,bbmA,bbmA_1,bbmA_2,dexB,dexB_1,dexB_2,dexB_3,glgE,glgX,glgX_2,malL,malL_1,malL_2,malL_3,malZ,nplT,treA,treA_1,treA_2,treC	129-6786	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase,Alpha-amylase 2,Cyclomaltodextrin glucanotransferase,Cyclomaltodextrinase,Glucan 1,6-alpha-glucosidase,Glycogen debranching enzyme,Intracellular maltogenic amylase,Maltodextrin glucosidase,Neopullulanase,Oligo-1,6-glucosidase,Trehalose-6-phosphate hydrolase,hypothetical protein	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
guaA,guaA_1,guaA_2,hisH,pabA,phnB,trpD,trpD2,trpD_1,trpD_2,trpG,trpGD	138-1602	Aminodeoxychorismate synthase component 2,Aminodeoxychorismate/anthranilate synthase component 2,Anthranilate phosphoribosyltransferase,Anthranilate phosphoribosyltransferase 2,Anthranilate synthase component 2,Anthranilate synthase component 2, pyocyanine specific,Bifunctional protein TrpGD,GMP synthase [glutamine-hydrolyzing],Imidazole glycerol phosphate synthase subunit HisH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
artQ,artQ_1,artQ_2,glnM,glnM_1,glnM_2,glnP_1,gltJ,mltF,mltF_1,mltF_2,mltF_3,yecS,yecS_1,yecS_2,yecS_3,yxeN,yxeN_1	111-2199	Arginine transport system permease protein ArtQ,Glutamate/aspartate import permease protein GltJ,Glutamine transport system permease protein GlnP,L-cystine transport system permease protein YecS,Membrane-bound lytic murein transglycosylase F,hypothetical protein,putative amino-acid permease protein YxeN,putative glutamine ABC transporter permease protein GlnM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
arlS,arlS_1,arlS_2,arlS_3,baeS,cusS,phoR,rcsC,rcsC_1,rcsC_2,rcsC_3,resE,resE_1,resE_2,saeS,saeS_1,saeS_2,sasA,sasA_1,sasA_2,sasA_3,sasA_4,sasA_5,sasA_6,sasA_7,walK,walK_1,walK_2	243-1671	Adaptive-response sensory-kinase SasA,Alkaline phosphatase synthesis sensor protein PhoR,Histidine protein kinase SaeS,Sensor histidine kinase CusS,Sensor histidine kinase RcsC,Sensor histidine kinase ResE,Sensor histidine kinase WalK,Sensor protein kinase WalK,Signal transduction histidine-protein kinase ArlS,Signal transduction histidine-protein kinase BaeS,hypothetical protein	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chrR,chrR_1,chrR_2,fccA,ifcA,nfr2,thi4,urdA,urdA_1,urdA_2,urdA_3,urdA_4,urdA_5,urdA_6	99-2526	Fumarate reductase flavoprotein subunit,NADH-dependent flavin reductase subunit 2,Quinone reductase,Thiamine thiazole synthase,Urocanate reductase,hypothetical protein	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
levD,levE,levE_1,levE_2,manX,manX_1,manX_2,manX_3,manX_4,sorA,sorA_2,sorB,sorB_1,sorB_2	120-1032	PTS system fructose-specific EIIA component,PTS system fructose-specific EIIB component,PTS system mannose-specific EIIAB component,PTS system sorbose-specific EIIA component,PTS system sorbose-specific EIIB component,hypothetical protein,putative phosphotransferase enzyme IIB component	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
arnA,chmD,fcl,fcl_1,galE,galE_1,galE_2,galE_3,lnpD,lnpD_1,lnpD_2,rfbB,rffG,rmd,rmlB,rmlB_1,rmlB_2,wbgU	111-1101	Bifunctional polymyxin resistance protein ArnA,GDP-6-deoxy-D-mannose reductase,GDP-L-fucose synthase,UDP-N-acetylglucosamine 4-epimerase,UDP-glucose 4-epimerase,dTDP-4-oxo-6-deoxy-D-allose reductase,dTDP-glucose 4,6-dehydratase,dTDP-glucose 4,6-dehydratase 2,hypothetical protein,putative epimerase/dehydratase	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
btuD_1,btuD_2,btuD_6,cbiO,ecfA1,ecfA1_1,ecfA1_2,ecfA1_3,ecfA2_2,ecfA3,ftsE_2,larO,tcyN_1,tupC,ykoD,ykoD_1,ykoD_2,ykoD_3,ykoD_4,ykoD_5,ykoD_6	123-2121	Cell division ATP-binding protein FtsE,Cobalt import ATP-binding protein CbiO,Energy-coupling factor transporter ATP-binding protein EcfA1,Energy-coupling factor transporter ATP-binding protein EcfA2,Energy-coupling factor transporter ATP-binding protein EcfA3,L-cystine import ATP-binding protein TcyN,Nickel import ATP-binding protein LarO,Putative HMP/thiamine import ATP-binding protein YkoD,Tungstate uptake system ATP-binding protein TupC,Vitamin B12 import ATP-binding protein BtuD,hypothetical protein	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bglK,bglK_1,bglK_2,bglK_3,bglK_4,glcK,glcK_1,glcK_2,mlc,nagC,nagC_1,nagC_2,nagK,nagK_1,nagK_2,nanK,nanK_2	93-1224	Beta-glucoside kinase,Glucokinase,N-acetyl-D-glucosamine kinase,N-acetylglucosamine repressor,N-acetylmannosamine kinase,Protein mlc,hypothetical protein	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
actP,cadA,cadA_1,cadA_2,cadA_3,copA,copA_1,copA_2,copA_3,copA_4,copB,copB_1,copB_2,copB_3,ctpC,ctpV,kdpB,pacS,ziaA,zosA,zosA_1,zosA_2	180-2478	Cadmium, zinc and cobalt-transporting ATPase,Cadmium-transporting ATPase,Copper-exporting P-type ATPase,Copper-exporting P-type ATPase B,Copper-transporting P-type ATPase,Manganese-exporting P-type ATPase,Potassium-transporting ATPase ATP-binding subunit,Zinc-transporting ATPase,hypothetical protein,putative cadmium-transporting ATPase,putative copper-exporting P-type ATPase V,putative copper-importing P-type ATPase A,putative copper-transporting ATPase PacS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
manZ,manZ_1,manZ_2,manZ_3,manZ_4,manZ_5,sorD	258-972	PTS system mannose-specific EIID component,PTS system sorbose-specific EIID component,hypothetical protein	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ctpE,ctpE_1,ctpE_2,ctpE_3,ctpF,kdpB,mgtA,mgtB,pacL,pacL_1,pacL_2,yloB,yoaB	345-2808	Calcium-transporting ATPase,Calcium-transporting ATPase 1,Calcium-transporting ATPase CtpE,Magnesium-transporting ATPase, P-type 1,Potassium-transporting ATPase ATP-binding subunit,hypothetical protein,putative cation-transporting ATPase F	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bceA,bceA_1,btuD_1,btuD_2,btuD_3,btuD_4,btuD_5,btuD_6,fetA_2,hrtA,hrtA_1,hrtA_2,lolD,lolD_2,macB,macB_1,macB_2,macB_3,uvrA_2,yknY,yknY_1,yknY_2,yknY_3,yknY_4,yknY_5,ytrE,ytrE_1,ytrE_2,yxdL,yxdL_1,yxdL_2,yxdL_3,yxdL_4	102-2595	ABC transporter ATP-binding protein YtrE,ABC transporter ATP-binding protein YxdL,Bacitracin export ATP-binding protein BceA,Lipoprotein-releasing system ATP-binding protein LolD,Macrolide export ATP-binding/permease protein MacB,Putative hemin import ATP-binding protein HrtA,UvrABC system protein A,Vitamin B12 import ATP-binding protein BtuD,hypothetical protein,putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein YknY,putative iron export ATP-binding protein FetA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
araQ,araQ_1,araQ_2,araQ_3,araQ_4,dasC,lacG_2,malG,melC,ngcG,ngcG_1,ngcG_2,sugB,ycjP,ycjP_1,ycjP_2	144-1356	Diacetylchitobiose uptake system permease protein DasC,Diacetylchitobiose uptake system permease protein NgcG,Inner membrane ABC transporter permease protein YcjP,L-arabinose transport system permease protein AraQ,Lactose transport system permease protein LacG,Maltose/maltodextrin transport system permease protein MalG,Melibiose/raffinose/stachyose import permease protein MelC,Trehalose transport system permease protein SugB,hypothetical protein	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
fruA,fruA_1,fruA_2,fruA_3,fruA_4,fruA_5,frwD,frwD_1,frwD_2,fryB,manP,manP_1,manP_2,manP_3,manP_4,manP_5,manP_6,manP_7,manP_8,mngA,mngA_1,mngA_2	159-2028	PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component,PTS system fructose-like EIIB component 1,PTS system fructose-like EIIB component 3,PTS system fructose-specific EIIABC component,PTS system fructose-specific EIIB'BC component,PTS system mannose-specific EIIBCA component,hypothetical protein	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
